Time (s),Voltage (V)
4.462,-0.004660649228039817
4.463,-0.004660649228039817
4.464,0.002731446339844281
4.465,-0.019444840363808013
4.466,0.002731446339844281
4.467,0.002731446339844281
4.468,0.002731446339844281
4.469,0.002731446339844281
4.47,-0.012052744795923914
4.471,-0.004660649228039817
4.472,-0.015748792579865965
4.473,-0.012052744795923914
4.474,-0.004660649228039817
4.475,-0.0009646014440977679
4.476,-0.015748792579865965
4.477,-0.02683693593169211
4.478,-0.015748792579865965
4.479,0.002731446339844281
4.48,-0.015748792579865965
4.481,0.013819589691670428
4.482,-0.0009646014440977679
4.483,-0.012052744795923914
4.484,-0.004660649228039817
4.485,-0.015748792579865965
4.486,-0.0009646014440977679
4.487,-0.015748792579865965
4.488,-0.012052744795923914
4.489,-0.008356697011981867
4.49,-0.015748792579865965
4.491,-0.012052744795923914
4.492,0.013819589691670428
4.493,-0.0009646014440977679
4.494,0.002731446339844281
4.495,-0.004660649228039817
4.496,-0.008356697011981867
4.497,-0.004660649228039817
4.498,-0.008356697011981867
4.499,-0.012052744795923914
4.5,-0.008356697011981867
4.501,-0.008356697011981867
4.502,0.013819589691670428
4.503,-0.019444840363808013
4.504,-0.008356697011981867
4.505,0.00642749412378633
4.506,-0.015748792579865965
4.507,-0.0009646014440977679
4.508,0.017515637475612477
4.509,0.010123541907728378
4.51,-0.02683693593169211
4.511,0.002731446339844281
4.512,0.002731446339844281
4.513,-0.004660649228039817
4.514,-0.012052744795923914
4.515,-0.008356697011981867
4.516,-0.0009646014440977679
4.517,0.017515637475612477
4.518,0.002731446339844281
4.519,0.010123541907728378
4.52,-0.012052744795923914
4.521,0.002731446339844281
4.522,-0.0009646014440977679
4.523,0.021211685259554525
4.524,-0.012052744795923914
4.525,0.017515637475612477
4.526,-0.008356697011981867
4.527,0.00642749412378633
4.528,-0.015748792579865965
4.529,-0.015748792579865965
4.53,-0.0009646014440977679
4.531,-0.008356697011981867
4.532,-0.008356697011981867
4.533,-0.015748792579865965
4.534,-0.012052744795923914
4.535,-0.008356697011981867
4.536,0.013819589691670428
4.537,-0.0009646014440977679
4.538,-0.012052744795923914
4.539,0.017515637475612477
4.54,-0.008356697011981867
4.541,0.013819589691670428
4.542,-0.008356697011981867
4.543,0.017515637475612477
4.544,-0.008356697011981867
4.545,-0.008356697011981867
4.546,0.013819589691670428
4.547,-0.008356697011981867
4.548,-0.015748792579865965
4.549,-0.015748792579865965
4.55,-0.008356697011981867
4.551,-0.019444840363808013
4.552,0.017515637475612477
4.553,-0.008356697011981867
4.554,-0.0009646014440977679
4.555,0.002731446339844281
4.556,-0.0009646014440977679
4.557,-0.012052744795923914
4.558,-0.004660649228039817
4.559,0.017515637475612477
4.56,-0.02683693593169211
4.561,-0.012052744795923914
4.562,-0.0009646014440977679
4.563,0.010123541907728378
4.564,0.00642749412378633
4.565,-0.012052744795923914
4.566,-0.019444840363808013
4.567,-0.004660649228039817
4.568,0.00642749412378633
4.569,-0.012052744795923914
4.57,-0.0009646014440977679
4.571,-0.004660649228039817
4.572,-0.004660649228039817
4.573,-0.004660649228039817
4.574,0.00642749412378633
4.575,-0.004660649228039817
4.576,-0.004660649228039817
4.577,-0.019444840363808013
4.578,-0.019444840363808013
4.579,0.013819589691670428
4.58,-0.02683693593169211
4.581,0.00642749412378633
4.582,-0.008356697011981867
4.583,0.00642749412378633
4.584,0.013819589691670428
4.585,-0.004660649228039817
4.586,0.013819589691670428
4.587,-0.015748792579865965
4.588,-0.0009646014440977679
4.589,0.010123541907728378
4.59,0.002731446339844281
4.591,0.010123541907728378
4.592,-0.015748792579865965
4.593,0.00642749412378633
4.594,0.021211685259554525
4.595,0.00642749412378633
4.596,0.010123541907728378
4.597,-0.019444840363808013
4.598,-0.008356697011981867
4.599,-0.008356697011981867
4.6,0.002731446339844281
4.601,-0.0009646014440977679
4.602,0.010123541907728378
4.603,-0.008356697011981867
4.604,-0.012052744795923914
4.605,-0.008356697011981867
4.606,-0.012052744795923914
4.607,0.002731446339844281
4.608,0.002731446339844281
4.609,-0.019444840363808013
4.61,-0.0009646014440977679
4.611,-0.012052744795923914
4.612,-0.015748792579865965
4.613,0.010123541907728378
4.614,-0.02314088814775006
4.615,0.021211685259554525
4.616,-0.008356697011981867
4.617,-0.02683693593169211
4.618,0.010123541907728378
4.619,-0.004660649228039817
4.62,-0.008356697011981867
4.621,0.00642749412378633
4.622,0.00642749412378633
4.623,-0.0009646014440977679
4.624,-0.019444840363808013
4.625,-0.008356697011981867
4.626,-0.004660649228039817
4.627,-0.03792507928351826
4.628,-0.012052744795923914
4.629,0.002731446339844281
4.63,-0.008356697011981867
4.631,-0.012052744795923914
4.632,-0.02314088814775006
4.633,0.002731446339844281
4.634,-0.015748792579865965
4.635,0.00642749412378633
4.636,0.002731446339844281
4.637,-0.012052744795923914
4.638,0.00642749412378633
4.639,-0.004660649228039817
4.64,0.002731446339844281
4.641,0.010123541907728378
4.642,-0.02683693593169211
4.643,-0.004660649228039817
4.644,-0.015748792579865965
4.645,0.00642749412378633
4.646,-0.019444840363808013
4.647,-0.02314088814775006
4.648,-0.004660649228039817
4.649,-0.004660649228039817
4.65,-0.012052744795923914
4.651,-0.02314088814775006
4.652,0.00642749412378633
4.653,-0.004660649228039817
4.654,0.010123541907728378
4.655,0.00642749412378633
4.656,0.00642749412378633
4.657,0.002731446339844281
4.658,-0.008356697011981867
4.659,0.00642749412378633
4.66,0.002731446339844281
4.661,-0.004660649228039817
4.662,-0.0009646014440977679
4.663,-0.02683693593169211
4.664,-0.015748792579865965
4.665,-0.02314088814775006
4.666,0.002731446339844281
4.667,0.017515637475612477
4.668,0.00642749412378633
4.669,-0.004660649228039817
4.67,-0.004660649228039817
4.671,-0.004660649228039817
4.672,-0.015748792579865965
4.673,-0.02314088814775006
4.674,0.002731446339844281
4.675,-0.0009646014440977679
4.676,-0.019444840363808013
4.677,-0.019444840363808013
4.678,-0.008356697011981867
4.679,-0.012052744795923914
4.68,-0.008356697011981867
4.681,0.021211685259554525
4.682,-0.008356697011981867
4.683,-0.008356697011981867
4.684,-0.012052744795923914
4.685,-0.02683693593169211
4.686,0.002731446339844281
4.687,-0.008356697011981867
4.688,-0.03792507928351826
4.689,0.021211685259554525
4.69,-0.02314088814775006
4.691,-0.02314088814775006
4.692,-0.008356697011981867
4.693,-0.02683693593169211
4.694,-0.008356697011981867
4.695,-0.0009646014440977679
4.696,-0.008356697011981867
4.697,0.013819589691670428
4.698,-0.02314088814775006
4.699,-0.008356697011981867
4.7,-0.004660649228039817
4.701,-0.008356697011981867
4.702,-0.019444840363808013
4.703,-0.008356697011981867
4.704,0.010123541907728378
4.705,-0.004660649228039817
4.706,-0.015748792579865965
4.707,-0.004660649228039817
4.708,-0.008356697011981867
4.709,-0.015748792579865965
4.71,-0.008356697011981867
4.711,-0.004660649228039817
4.712,-0.004660649228039817
4.713,-0.012052744795923914
4.714,-0.0009646014440977679
4.715,-0.012052744795923914
4.716,-0.012052744795923914
4.717,-0.0009646014440977679
4.718,-0.004660649228039817
4.719,-0.004660649228039817
4.72,-0.012052744795923914
4.721,-0.012052744795923914
4.722,-0.03422903149957621
4.723,-0.015748792579865965
4.724,-0.019444840363808013
4.725,-0.004660649228039817
4.726,-0.004660649228039817
4.727,-0.004660649228039817
4.728,-0.0009646014440977679
4.729,-0.0009646014440977679
4.73,-0.0009646014440977679
4.731,0.00642749412378633
4.732,-0.012052744795923914
4.733,0.00642749412378633
4.734,0.002731446339844281
4.735,0.002731446339844281
4.736,-0.019444840363808013
4.737,-0.008356697011981867
4.738,0.00642749412378633
4.739,0.002731446339844281
4.74,-0.004660649228039817
4.741,0.00642749412378633
4.742,0.017515637475612477
4.743,0.002731446339844281
4.744,-0.012052744795923914
4.745,-0.004660649228039817
4.746,0.002731446339844281
4.747,-0.004660649228039817
4.748,-0.02314088814775006
4.749,0.010123541907728378
4.75,-0.015748792579865965
4.751,-0.03422903149957621
